ocity,ox,oy,dcity,dx,dy,strength(%%)
Taiyuan,112.3161,37.9592,Chuzhou,118.1026,32.5442,0.0
Taiyuan,112.3161,37.9592,Jincheng,112.7076,35.6106,16.99615
Taiyuan,112.3161,37.9592,Rizhao,119.1351,35.583,0.00426
Taiyuan,112.3161,37.9592,Jinhua,119.9521,29.1183,0.0
Taiyuan,112.3161,37.9592,Longyan,116.7387,25.2928,0.0
Taiyuan,112.3161,37.9592,Ningbo,121.4607,29.7424,0.00315
Taiyuan,112.3161,37.9592,Putian,118.8895,25.4509,0.0
Taiyuan,112.3161,37.9592,Changsha,113.1531,28.2269,0.02145
Taiyuan,112.3161,37.9592,Xiangtan,112.6027,27.7316,0.0
Taiyuan,112.3161,37.9592,Weinan,109.8508,34.95,0.02237
Taiyuan,112.3161,37.9592,Zaozhuang,117.3933,34.916,0.0024
Taiyuan,112.3161,37.9592,Shangqiu,115.6982,34.2884,0.01519
Taiyuan,112.3161,37.9592,Jinzhong,112.9632,37.3273,1519.77696
Taiyuan,112.3161,37.9592,Liaocheng,115.8806,36.4585,0.01328
Taiyuan,112.3161,37.9592,Xianning,114.1752,29.6236,0.0
Taiyuan,112.3161,37.9592,Changzhou,119.6372,31.6253,0.00182
Taiyuan,112.3161,37.9592,Kaifeng,114.5355,34.604,0.00806
Taiyuan,112.3161,37.9592,Tianjin,117.334,39.2934,0.29047
Taiyuan,112.3161,37.9592,Zhenjiang,119.4536,32.0167,0.0
Taiyuan,112.3161,37.9592,Suzhou,117.2108,33.8587,0.00512
Taiyuan,112.3161,37.9592,Yangquan,113.499,38.0635,70.90092
Taiyuan,112.3161,37.9592,Chizhou,117.3656,30.2838,0.0
Taiyuan,112.3161,37.9592,Binzhou,117.8377,37.5316,0.00192
Taiyuan,112.3161,37.9592,Sanming,117.3959,26.2987,0.0
Taiyuan,112.3161,37.9592,Shuozhou,112.6415,39.6173,32.90476
Taiyuan,112.3161,37.9592,Cangzhou,116.7533,38.2668,0.03825
Taiyuan,112.3161,37.9592,Shanghai,121.4691,31.2401,0.08143
Taiyuan,112.3161,37.9592,Qianjiang,112.7561,30.339,0.0
Xuzhou,117.5166,34.3561,Tai'an,117.0258,36.001,0.99779
Xuzhou,117.5166,34.3561,Xiangxi,109.7269,28.6947,0.0
Xuzhou,117.5166,34.3561,Taizhou,120.0567,32.5714,0.0
Xuzhou,117.5166,34.3561,Chenzhou,113.1367,25.8147,0.0
Xuzhou,117.5166,34.3561,Ankang,108.9265,32.7572,0.0
Xuzhou,117.5166,34.3561,Luohe,113.8999,33.6557,0.00938
Xuzhou,117.5166,34.3561,Linyi,118.2805,35.3091,28.21062
Xuzhou,117.5166,34.3561,Yancheng,120.1829,33.509,2.49934
Xuzhou,117.5166,34.3561,Xinxiang,114.0885,35.2621,0.05378
Xuzhou,117.5166,34.3561,Jingmen,112.6083,31.069,0.0
Xuzhou,117.5166,34.3561,Hengyang,112.5744,26.7944,0.0
Xuzhou,117.5166,34.3561,Zhumadian,114.1509,32.9234,0.02142
Xuzhou,117.5166,34.3561,Yingtan,117.1086,28.224,0.0
Xuzhou,117.5166,34.3561,Huangshi,115.0253,29.9268,0.0
Xuzhou,117.5166,34.3561,Sanmenxia,111.1059,34.3609,0.02151
Xuzhou,117.5166,34.3561,Luan,116.2297,31.66,0.06814
Xuzhou,117.5166,34.3561,Zhuzhou,113.5164,27.1198,0.0
Xuzhou,117.5166,34.3561,Shangluo,109.9013,33.6471,0.0
Xuzhou,117.5166,34.3561,Luoyang,112.0312,34.2911,0.10261
Xuzhou,117.5166,34.3561,Xinyu,114.8526,27.8452,0.0
Xuzhou,117.5166,34.3561,Anqing,116.4867,30.576,0.03891
Xuzhou,117.5166,34.3561,Beijing,116.4123,40.1855,0.36478
Xuzhou,117.5166,34.3561,Zhangjiakou,115.0324,40.8651,0.0
Xuzhou,117.5166,34.3561,Xuancheng,118.8522,30.6862,0.04743
Xuzhou,117.5166,34.3561,Xiangyang,111.9371,31.9307,0.0129
Xuzhou,117.5166,34.3561,Shaoxing,120.6365,29.7352,0.01889
Xuzhou,117.5166,34.3561,Huanggang,115.3397,30.7159,0.0
Xuzhou,117.5166,34.3561,Hengshui,115.8232,37.7625,0.01114
Xuzhou,117.5166,34.3561,Weihai,121.9831,37.1203,0.14976
Xuzhou,117.5166,34.3561,Heze,115.6924,35.1504,3.24801
Xuzhou,117.5166,34.3561,Zhangjiajie,110.5256,29.3936,0.0
Xuzhou,117.5166,34.3561,Quanzhou,118.2573,25.2001,0.00482
Xuzhou,117.5166,34.3561,Huainan,116.7684,32.472,0.13347
Xuzhou,117.5166,34.3561,Yichang,111.1352,30.7469,0.0
Xuzhou,117.5166,34.3561,Bozhou,116.1807,33.4355,0.47959
Xuzhou,117.5166,34.3561,Zhengzhou,113.469,34.6279,0.19888
Xuzhou,117.5166,34.3561,Zibo,118.0533,36.6077,0.08876
Xuzhou,117.5166,34.3561,Shaoyang,110.8747,26.9136,0.0
Xuzhou,117.5166,34.3561,Anyang,114.3538,35.8764,0.02592
Xuzhou,117.5166,34.3561,Taiyuan,112.3161,37.9592,0.01391
Xuzhou,117.5166,34.3561,Xuzhou,117.5166,34.3561,0.0
Xuzhou,117.5166,34.3561,Dezhou,116.6464,37.2477,0.06244
Xuzhou,117.5166,34.3561,Puyang,115.2825,35.8085,0.02102
Xuzhou,117.5166,34.3561,Ezhou,114.7558,30.3287,0.0
Xuzhou,117.5166,34.3561,Hanzhong,107.1015,33.0906,0.0
Xuzhou,117.5166,34.3561,Hangzhou,119.47,29.9003,0.20946
Xuzhou,117.5166,34.3561,Ji'an,114.8247,26.9736,0.0
Xuzhou,117.5166,34.3561,Jiyuan,112.3919,35.1003,0.0
Xuzhou,117.5166,34.3561,Zhoukou,114.8778,33.7218,0.08823
Xuzhou,117.5166,34.3561,Jingdezhen,117.27,29.3073,0.0
Xuzhou,117.5166,34.3561,Zhangzhou,117.443,24.3664,0.0
Xuzhou,117.5166,34.3561,Nanping,118.1421,27.339,0.0
Xuzhou,117.5166,34.3561,Langfang,116.628,39.2592,0.01322
Xuzhou,117.5166,34.3561,Loudi,111.6143,27.7392,0.0
Xuzhou,117.5166,34.3561,Qingdao,120.1426,36.4532,0.88968
Xuzhou,117.5166,34.3561,Huzhou,119.8687,30.7444,0.05244
Xuzhou,117.5166,34.3561,Shennongjia,110.4747,31.5904,0.0
Xuzhou,117.5166,34.3561,Yueyang,113.2545,29.0653,0.0
Xuzhou,117.5166,34.3561,Enshi,109.549,30.1916,0.0
Xuzhou,117.5166,34.3561,Linfen,111.3769,36.2269,0.00936
Xuzhou,117.5166,34.3561,Weifang,119.0711,36.5456,0.1328
Xuzhou,117.5166,34.3561,Lvliang,111.2632,37.6785,0.0
Xuzhou,117.5166,34.3561,Jiaxing,120.8034,30.6165,0.06802
Xuzhou,117.5166,34.3561,Xianyang,108.3905,34.7845,0.00296
Xuzhou,117.5166,34.3561,Fuzhou,119.1803,26.0497,0.0
Xuzhou,117.5166,34.3561,Tongchuan,109.0322,35.1957,0.0
Xuzhou,117.5166,34.3561,Nanjing,118.8425,31.9276,16.50595
Xuzhou,117.5166,34.3561,Wuhan,114.343,30.6236,0.0408
Xuzhou,117.5166,34.3561,Handan,114.5421,36.553,0.03214
Xuzhou,117.5166,34.3561,Dongying,118.6016,37.6222,0.02226
Xuzhou,117.5166,34.3561,Hefei,117.3558,31.7634,0.59112
Xuzhou,117.5166,34.3561,Jining,116.735,35.3685,33.5405
Xuzhou,117.5166,34.3561,Xi'an,108.7919,34.1069,0.0847
Xuzhou,117.5166,34.3561,Fuyang,115.7038,32.9173,0.34511
Xuzhou,117.5166,34.3561,Jiujiang,115.4527,29.3218,0.0152
Xuzhou,117.5166,34.3561,Yuncheng,111.0634,35.1866,0.012
Xuzhou,117.5166,34.3561,Changde,111.5195,29.3001,0.0
Xuzhou,117.5166,34.3561,Nantong,121.0218,32.186,1.33598
Xuzhou,117.5166,34.3561,Huangshan,118.0711,29.9066,0.06841
Xuzhou,117.5166,34.3561,Xinzhou,112.4074,38.8819,0.0
Xuzhou,117.5166,34.3561,Xiantao,113.3751,30.2901,0.0
Xuzhou,117.5166,34.3561,Suzhou,120.6516,31.3813,0.0
Xuzhou,117.5166,34.3561,Tianmen,113.1118,30.6449,0.0
Xuzhou,117.5166,34.3561,Chengde,117.5486,41.3476,0.0
Xuzhou,117.5166,34.3561,Fuzhou,116.4343,27.51,0.01249
Xuzhou,117.5166,34.3561,Huaihua,110.0754,27.5489,0.0
Xuzhou,117.5166,34.3561,Shijiazhuang,114.4399,38.1313,0.04462
Xuzhou,117.5166,34.3561,Jiaozuo,113.1291,35.1169,0.03684
Xuzhou,117.5166,34.3561,Nanyang,112.2845,33.0427,0.02436
Xuzhou,117.5166,34.3561,Yongzhou,111.7294,25.7747,0.0
Xuzhou,117.5166,34.3561,Wuhu,118.1346,31.1627,0.07371
Xuzhou,117.5166,34.3561,Ganzhou,115.273,25.7088,0.0
Xuzhou,117.5166,34.3561,Quzhou,118.6747,28.9345,0.01144
Xuzhou,117.5166,34.3561,Qinhuangdao,119.185,40.088,0.0131
Xuzhou,117.5166,34.3561,Ma'anshan,118.3651,31.637,0.03883
Xuzhou,117.5166,34.3561,Xiamen,118.1158,24.6765,0.00607
Xuzhou,117.5166,34.3561,Xingtai,114.8159,37.2126,0.01661
Xuzhou,117.5166,34.3561,Hebi,114.3109,35.7217,0.0
Xuzhou,117.5166,34.3561,Lianyungang,119.1336,34.5332,36.67079
Xuzhou,117.5166,34.3561,Shangrao,117.4723,28.7734,0.00945
Xuzhou,117.5166,34.3561,Baoding,115.1706,39.0213,0.01813
Xuzhou,117.5166,34.3561,Yiyang,111.951,28.5751,0.0
Xuzhou,117.5166,34.3561,Jinan,117.2148,36.6371,0.62882
Xuzhou,117.5166,34.3561,Shiyan,110.4423,32.4559,0.0
Xuzhou,117.5166,34.3561,Bengbu,117.3254,33.1086,1.09647
Xuzhou,117.5166,34.3561,Zhoushan,122.1858,30.0948,0.07584
Xuzhou,117.5166,34.3561,Yulin,109.5663,38.0378,0.00632
Xuzhou,117.5166,34.3561,Yan'an,109.3152,36.4372,0.01035
Xuzhou,117.5166,34.3561,Taizhou,121.1108,28.7727,0.02169
Xuzhou,117.5166,34.3561,Wenzhou,120.4404,27.9037,0.03317
Xuzhou,117.5166,34.3561,Lishui,119.5117,28.1993,0.0
Xuzhou,117.5166,34.3561,Ningde,119.4734,26.9749,0.0
Xuzhou,117.5166,34.3561,Tongling,117.5561,30.8842,0.0
Xuzhou,117.5166,34.3561,Jingzhou,112.57,29.9959,0.0
Xuzhou,117.5166,34.3561,Huaibei,116.7435,33.7266,15.27274
Xuzhou,117.5166,34.3561,Yantai,120.8006,37.2408,0.11635
Xuzhou,117.5166,34.3561,Xiaogan,113.8793,31.1183,0.0
Xuzhou,117.5166,34.3561,Wuxi,120.0758,31.5264,1.32362
Xuzhou,117.5166,34.3561,Pingdingshan,113.0118,33.7954,0.0116
Xuzhou,117.5166,34.3561,Suizhou,113.4241,31.8284,0.0
Xuzhou,117.5166,34.3561,Xuchang,113.7096,34.0726,0.01703
Xuzhou,117.5166,34.3561,Suqian,118.5202,33.7842,195.02337
Xuzhou,117.5166,34.3561,Tangshan,118.3359,39.7212,0.01049
Xuzhou,117.5166,34.3561,Nanchang,116.019,28.6493,0.01112
Xuzhou,117.5166,34.3561,Pingxiang,113.9025,27.5116,0.0
Xuzhou,117.5166,34.3561,Changzhi,112.9168,36.4753,0.03546
Xuzhou,117.5166,34.3561,Huai'an,118.9638,33.3529,7.79883
Xuzhou,117.5166,34.3561,Xinyang,114.8839,32.0812,0.02927
Xuzhou,117.5166,34.3561,Yangzhou,119.4742,32.7382,2.3359
Xuzhou,117.5166,34.3561,Yichun,114.9727,28.3061,0.0
Xuzhou,117.5166,34.3561,Baoji,107.2,34.3788,0.0
Xuzhou,117.5166,34.3561,Datong,113.7223,39.8995,0.0
Xuzhou,117.5166,34.3561,Chuzhou,118.1026,32.5442,0.48132
Xuzhou,117.5166,34.3561,Jincheng,112.7076,35.6106,0.02883
Xuzhou,117.5166,34.3561,Rizhao,119.1351,35.583,1.84234
Xuzhou,117.5166,34.3561,Jinhua,119.9521,29.1183,0.0533
Xuzhou,117.5166,34.3561,Longyan,116.7387,25.2928,0.0
Xuzhou,117.5166,34.3561,Ningbo,121.4607,29.7424,0.11873
Xuzhou,117.5166,34.3561,Putian,118.8895,25.4509,0.0
Xuzhou,117.5166,34.3561,Changsha,113.1531,28.2269,0.01664
Xuzhou,117.5166,34.3561,Xiangtan,112.6027,27.7316,0.0
Xuzhou,117.5166,34.3561,Weinan,109.8508,34.95,0.00539
Xuzhou,117.5166,34.3561,Zaozhuang,117.3933,34.916,56.05556
Xuzhou,117.5166,34.3561,Shangqiu,115.6982,34.2884,2.8239
Xuzhou,117.5166,34.3561,Jinzhong,112.9632,37.3273,0.00652
Xuzhou,117.5166,34.3561,Liaocheng,115.8806,36.4585,0.09849
Xuzhou,117.5166,34.3561,Xianning,114.1752,29.6236,0.0
Xuzhou,117.5166,34.3561,Changzhou,119.6372,31.6253,1.41289
Xuzhou,117.5166,34.3561,Kaifeng,114.5355,34.604,0.10512
Xuzhou,117.5166,34.3561,Tianjin,117.334,39.2934,0.08613
Xuzhou,117.5166,34.3561,Zhenjiang,119.4536,32.0167,0.60447
Xuzhou,117.5166,34.3561,Suzhou,117.2108,33.8587,66.32608
Xuzhou,117.5166,34.3561,Yangquan,113.499,38.0635,0.0
Xuzhou,117.5166,34.3561,Chizhou,117.3656,30.2838,0.09548
Xuzhou,117.5166,34.3561,Binzhou,117.8377,37.5316,0.02042
Xuzhou,117.5166,34.3561,Sanming,117.3959,26.2987,0.0
Xuzhou,117.5166,34.3561,Shuozhou,112.6415,39.6173,0.0
Xuzhou,117.5166,34.3561,Cangzhou,116.7533,38.2668,0.0286
Xuzhou,117.5166,34.3561,Shanghai,121.4691,31.2401,1.6799
Xuzhou,117.5166,34.3561,Qianjiang,112.7561,30.339,0.0
Dezhou,116.6464,37.2477,Tai'an,117.0258,36.001,4.51536
Dezhou,116.6464,37.2477,Xiangxi,109.7269,28.6947,0.0
Dezhou,116.6464,37.2477,Taizhou,120.0567,32.5714,0.0
Dezhou,116.6464,37.2477,Chenzhou,113.1367,25.8147,0.0
Dezhou,116.6464,37.2477,Ankang,108.9265,32.7572,0.0
Dezhou,116.6464,37.2477,Luohe,113.8999,33.6557,0.00504
Dezhou,116.6464,37.2477,Linyi,118.2805,35.3091,1.24176
Dezhou,116.6464,37.2477,Yancheng,120.1829,33.509,0.0054
Dezhou,116.6464,37.2477,Xinxiang,114.0885,35.2621,0.01521
Dezhou,116.6464,37.2477,Jingmen,112.6083,31.069,0.0
Dezhou,116.6464,37.2477,Hengyang,112.5744,26.7944,0.0
Dezhou,116.6464,37.2477,Zhumadian,114.1509,32.9234,0.00441
Dezhou,116.6464,37.2477,Yingtan,117.1086,28.224,0.0
Dezhou,116.6464,37.2477,Huangshi,115.0253,29.9268,0.0
Dezhou,116.6464,37.2477,Sanmenxia,111.1059,34.3609,0.0
Dezhou,116.6464,37.2477,Luan,116.2297,31.66,0.00228
Dezhou,116.6464,37.2477,Zhuzhou,113.5164,27.1198,0.0
Dezhou,116.6464,37.2477,Shangluo,109.9013,33.6471,0.0
Dezhou,116.6464,37.2477,Luoyang,112.0312,34.2911,0.00739
Dezhou,116.6464,37.2477,Xinyu,114.8526,27.8452,0.0
Dezhou,116.6464,37.2477,Anqing,116.4867,30.576,0.0
Dezhou,116.6464,37.2477,Beijing,116.4123,40.1855,1.86093
Dezhou,116.6464,37.2477,Zhangjiakou,115.0324,40.8651,0.0124
Dezhou,116.6464,37.2477,Xuancheng,118.8522,30.6862,0.0
Dezhou,116.6464,37.2477,Xiangyang,111.9371,31.9307,0.0
Dezhou,116.6464,37.2477,Shaoxing,120.6365,29.7352,0.0
Dezhou,116.6464,37.2477,Huanggang,115.3397,30.7159,0.0
Dezhou,116.6464,37.2477,Hengshui,115.8232,37.7625,115.01568
Dezhou,116.6464,37.2477,Weihai,121.9831,37.1203,0.34868
Dezhou,116.6464,37.2477,Heze,115.6924,35.1504,0.85272
Dezhou,116.6464,37.2477,Zhangjiajie,110.5256,29.3936,0.0
Dezhou,116.6464,37.2477,Quanzhou,118.2573,25.2001,0.0
Dezhou,116.6464,37.2477,Huainan,116.7684,32.472,0.0
Dezhou,116.6464,37.2477,Yichang,111.1352,30.7469,0.0
Dezhou,116.6464,37.2477,Bozhou,116.1807,33.4355,0.005
Dezhou,116.6464,37.2477,Zhengzhou,113.469,34.6279,0.01451
Dezhou,116.6464,37.2477,Zibo,118.0533,36.6077,4.05505
Dezhou,116.6464,37.2477,Shaoyang,110.8747,26.9136,0.0
Dezhou,116.6464,37.2477,Anyang,114.3538,35.8764,0.0283
Dezhou,116.6464,37.2477,Taiyuan,112.3161,37.9592,0.01288
Dezhou,116.6464,37.2477,Xuzhou,117.5166,34.3561,0.0534
Dezhou,116.6464,37.2477,Dezhou,116.6464,37.2477,0.0
Dezhou,116.6464,37.2477,Puyang,115.2825,35.8085,0.1137
Dezhou,116.6464,37.2477,Ezhou,114.7558,30.3287,0.0
Dezhou,116.6464,37.2477,Hanzhong,107.1015,33.0906,0.0
Dezhou,116.6464,37.2477,Hangzhou,119.47,29.9003,0.0
Dezhou,116.6464,37.2477,Ji'an,114.8247,26.9736,0.0
Dezhou,116.6464,37.2477,Jiyuan,112.3919,35.1003,0.0
Dezhou,116.6464,37.2477,Zhoukou,114.8778,33.7218,0.00608
Dezhou,116.6464,37.2477,Jingdezhen,117.27,29.3073,0.0
Dezhou,116.6464,37.2477,Zhangzhou,117.443,24.3664,0.0
Dezhou,116.6464,37.2477,Nanping,118.1421,27.339,0.0
Dezhou,116.6464,37.2477,Langfang,116.628,39.2592,0.22637
Dezhou,116.6464,37.2477,Loudi,111.6143,27.7392,0.0
Dezhou,116.6464,37.2477,Qingdao,120.1426,36.4532,2.49951
Dezhou,116.6464,37.2477,Huzhou,119.8687,30.7444,0.00102
Dezhou,116.6464,37.2477,Shennongjia,110.4747,31.5904,0.0
Dezhou,116.6464,37.2477,Yueyang,113.2545,29.0653,0.0
Dezhou,116.6464,37.2477,Enshi,109.549,30.1916,0.0
Dezhou,116.6464,37.2477,Linfen,111.3769,36.2269,0.00283
Dezhou,116.6464,37.2477,Weifang,119.0711,36.5456,2.48684
Dezhou,116.6464,37.2477,Lvliang,111.2632,37.6785,0.00448
Dezhou,116.6464,37.2477,Jiaxing,120.8034,30.6165,0.00141
Dezhou,116.6464,37.2477,Xianyang,108.3905,34.7845,0.0
Dezhou,116.6464,37.2477,Fuzhou,119.1803,26.0497,0.0
Dezhou,116.6464,37.2477,Tongchuan,109.0322,35.1957,0.0
Dezhou,116.6464,37.2477,Nanjing,118.8425,31.9276,0.01325
Dezhou,116.6464,37.2477,Wuhan,114.343,30.6236,0.0
Dezhou,116.6464,37.2477,Handan,114.5421,36.553,0.24672
Dezhou,116.6464,37.2477,Dongying,118.6016,37.6222,4.1627
Dezhou,116.6464,37.2477,Hefei,117.3558,31.7634,0.0
Dezhou,116.6464,37.2477,Jining,116.735,35.3685,1.52738
Dezhou,116.6464,37.2477,Xi'an,108.7919,34.1069,0.0
Dezhou,116.6464,37.2477,Fuyang,115.7038,32.9173,0.00459
Dezhou,116.6464,37.2477,Jiujiang,115.4527,29.3218,0.0
Dezhou,116.6464,37.2477,Yuncheng,111.0634,35.1866,0.00259
Dezhou,116.6464,37.2477,Changde,111.5195,29.3001,0.0
Dezhou,116.6464,37.2477,Nantong,121.0218,32.186,0.00529
Dezhou,116.6464,37.2477,Huangshan,118.0711,29.9066,0.0
Dezhou,116.6464,37.2477,Xinzhou,112.4074,38.8819,0.03386
Dezhou,116.6464,37.2477,Xiantao,113.3751,30.2901,0.0
Dezhou,116.6464,37.2477,Suzhou,120.6516,31.3813,0.0
Dezhou,116.6464,37.2477,Tianmen,113.1118,30.6449,0.0
Dezhou,116.6464,37.2477,Chengde,117.5486,41.3476,0.01003
Dezhou,116.6464,37.2477,Fuzhou,116.4343,27.51,0.0
Dezhou,116.6464,37.2477,Huaihua,110.0754,27.5489,0.0
Dezhou,116.6464,37.2477,Shijiazhuang,114.4399,38.1313,0.6782
Dezhou,116.6464,37.2477,Jiaozuo,113.1291,35.1169,0.00504
Dezhou,116.6464,37.2477,Nanyang,112.2845,33.0427,0.0
Dezhou,116.6464,37.2477,Yongzhou,111.7294,25.7747,0.0
Dezhou,116.6464,37.2477,Wuhu,118.1346,31.1627,0.0024
Dezhou,116.6464,37.2477,Ganzhou,115.273,25.7088,0.0
Dezhou,116.6464,37.2477,Quzhou,118.6747,28.9345,0.0
Dezhou,116.6464,37.2477,Qinhuangdao,119.185,40.088,0.04612
Dezhou,116.6464,37.2477,Ma'anshan,118.3651,31.637,0.0
Dezhou,116.6464,37.2477,Xiamen,118.1158,24.6765,0.0
Dezhou,116.6464,37.2477,Xingtai,114.8159,37.2126,1.80629
Dezhou,116.6464,37.2477,Hebi,114.3109,35.7217,0.00476
Dezhou,116.6464,37.2477,Lianyungang,119.1336,34.5332,0.01339
Dezhou,116.6464,37.2477,Shangrao,117.4723,28.7734,0.0
Dezhou,116.6464,37.2477,Baoding,115.1706,39.0213,0.31678
Dezhou,116.6464,37.2477,Yiyang,111.951,28.5751,0.007
Dezhou,116.6464,37.2477,Jinan,117.2148,36.6371,453.27189
Dezhou,116.6464,37.2477,Shiyan,110.4423,32.4559,0.0
Dezhou,116.6464,37.2477,Bengbu,117.3254,33.1086,0.00315
Dezhou,116.6464,37.2477,Zhoushan,122.1858,30.0948,0.0
Dezhou,116.6464,37.2477,Yulin,109.5663,38.0378,0.00822
Dezhou,116.6464,37.2477,Yan'an,109.3152,36.4372,0.00355
Dezhou,116.6464,37.2477,Taizhou,121.1108,28.7727,0.0014
Dezhou,116.6464,37.2477,Wenzhou,120.4404,27.9037,0.0
Dezhou,116.6464,37.2477,Lishui,119.5117,28.1993,0.0
Dezhou,116.6464,37.2477,Ningde,119.4734,26.9749,0.0
Dezhou,116.6464,37.2477,Tongling,117.5561,30.8842,0.0
Dezhou,116.6464,37.2477,Jingzhou,112.57,29.9959,0.00208
Dezhou,116.6464,37.2477,Huaibei,116.7435,33.7266,0.0026
Dezhou,116.6464,37.2477,Yantai,120.8006,37.2408,0.71638
Dezhou,116.6464,37.2477,Xiaogan,113.8793,31.1183,0.0
Dezhou,116.6464,37.2477,Wuxi,120.0758,31.5264,0.00405
Dezhou,116.6464,37.2477,Pingdingshan,113.0118,33.7954,0.00178
Dezhou,116.6464,37.2477,Suizhou,113.4241,31.8284,0.0
Dezhou,116.6464,37.2477,Xuchang,113.7096,34.0726,0.00234
Dezhou,116.6464,37.2477,Suqian,118.5202,33.7842,0.00765
Dezhou,116.6464,37.2477,Tangshan,118.3359,39.7212,0.12525
Dezhou,116.6464,37.2477,Nanchang,116.019,28.6493,0.0
Dezhou,116.6464,37.2477,Pingxiang,113.9025,27.5116,0.0
Dezhou,116.6464,37.2477,Changzhi,112.9168,36.4753,0.01813
Dezhou,116.6464,37.2477,Huai'an,118.9638,33.3529,0.00337
Dezhou,116.6464,37.2477,Xinyang,114.8839,32.0812,0.0
Dezhou,116.6464,37.2477,Yangzhou,119.4742,32.7382,0.00293
Dezhou,116.6464,37.2477,Yichun,114.9727,28.3061,0.0
Dezhou,116.6464,37.2477,Baoji,107.2,34.3788,0.0
Dezhou,116.6464,37.2477,Datong,113.7223,39.8995,0.00491
Dezhou,116.6464,37.2477,Chuzhou,118.1026,32.5442,0.0016
Dezhou,116.6464,37.2477,Jincheng,112.7076,35.6106,0.00332
Dezhou,116.6464,37.2477,Rizhao,119.1351,35.583,0.25278
Dezhou,116.6464,37.2477,Jinhua,119.9521,29.1183,0.0
Dezhou,116.6464,37.2477,Longyan,116.7387,25.2928,0.0
Dezhou,116.6464,37.2477,Ningbo,121.4607,29.7424,0.0
Dezhou,116.6464,37.2477,Putian,118.8895,25.4509,0.0
Dezhou,116.6464,37.2477,Changsha,113.1531,28.2269,0.0
Dezhou,116.6464,37.2477,Xiangtan,112.6027,27.7316,0.0
Dezhou,116.6464,37.2477,Weinan,109.8508,34.95,0.00116
Dezhou,116.6464,37.2477,Zaozhuang,117.3933,34.916,0.44109
Dezhou,116.6464,37.2477,Shangqiu,115.6982,34.2884,0.01438
Dezhou,116.6464,37.2477,Jinzhong,112.9632,37.3273,0.00906
Dezhou,116.6464,37.2477,Liaocheng,115.8806,36.4585,64.98748
Dezhou,116.6464,37.2477,Xianning,114.1752,29.6236,0.0
Dezhou,116.6464,37.2477,Changzhou,119.6372,31.6253,0.00224
Dezhou,116.6464,37.2477,Kaifeng,114.5355,34.604,0.0097
Dezhou,116.6464,37.2477,Tianjin,117.334,39.2934,6.32821
Dezhou,116.6464,37.2477,Zhenjiang,119.4536,32.0167,0.00092
Dezhou,116.6464,37.2477,Suzhou,117.2108,33.8587,0.0051
Dezhou,116.6464,37.2477,Yangquan,113.499,38.0635,0.01724
Dezhou,116.6464,37.2477,Chizhou,117.3656,30.2838,0.0
Dezhou,116.6464,37.2477,Binzhou,117.8377,37.5316,25.74301
Dezhou,116.6464,37.2477,Sanming,117.3959,26.2987,0.0
Dezhou,116.6464,37.2477,Shuozhou,112.6415,39.6173,0.00236
Dezhou,116.6464,37.2477,Cangzhou,116.7533,38.2668,47.29402
Dezhou,116.6464,37.2477,Shanghai,121.4691,31.2401,0.0
Dezhou,116.6464,37.2477,Qianjiang,112.7561,30.339,0.0
Puyang,115.2825,35.8085,Tai'an,117.0258,36.001,0.55941
Puyang,115.2825,35.8085,Xiangxi,109.7269,28.6947,0.0
Puyang,115.2825,35.8085,Taizhou,120.0567,32.5714,0.0
Puyang,115.2825,35.8085,Chenzhou,113.1367,25.8147,0.0
Puyang,115.2825,35.8085,Ankang,108.9265,32.7572,0.0
Puyang,115.2825,35.8085,Luohe,113.8999,33.6557,0.08692
Puyang,115.2825,35.8085,Linyi,118.2805,35.3091,0.06626
Puyang,115.2825,35.8085,Yancheng,120.1829,33.509,0.0043
Puyang,115.2825,35.8085,Xinxiang,114.0885,35.2621,11.72368
Puyang,115.2825,35.8085,Jingmen,112.6083,31.069,0.0
Puyang,115.2825,35.8085,Hengyang,112.5744,26.7944,0.0
Puyang,115.2825,35.8085,Zhumadian,114.1509,32.9234,0.13105
Puyang,115.2825,35.8085,Yingtan,117.1086,28.224,0.0
Puyang,115.2825,35.8085,Huangshi,115.0253,29.9268,0.0
Puyang,115.2825,35.8085,Sanmenxia,111.1059,34.3609,0.05408
Puyang,115.2825,35.8085,Luan,116.2297,31.66,0.00364
Puyang,115.2825,35.8085,Zhuzhou,113.5164,27.1198,0.0
Puyang,115.2825,35.8085,Shangluo,109.9013,33.6471,0.0
Puyang,115.2825,35.8085,Luoyang,112.0312,34.2911,0.4475
Puyang,115.2825,35.8085,Xinyu,114.8526,27.8452,0.0
Puyang,115.2825,35.8085,Anqing,116.4867,30.576,0.0
Puyang,115.2825,35.8085,Beijing,116.4123,40.1855,0.83187
Puyang,115.2825,35.8085,Zhangjiakou,115.0324,40.8651,0.00395
Puyang,115.2825,35.8085,Xuancheng,118.8522,30.6862,0.0
Puyang,115.2825,35.8085,Xiangyang,111.9371,31.9307,0.0
Puyang,115.2825,35.8085,Shaoxing,120.6365,29.7352,0.0
Puyang,115.2825,35.8085,Huanggang,115.3397,30.7159,0.0
Puyang,115.2825,35.8085,Hengshui,115.8232,37.7625,0.03624
Puyang,115.2825,35.8085,Weihai,121.9831,37.1203,0.03026
Puyang,115.2825,35.8085,Heze,115.6924,35.1504,12.8478
